LGALS1	7561	3660	3901
LGALS2	100	55	45
MIR8828	0	0	0
MIR1835	0	0	0
SSTR3	0	0	0
IL2RB	0	0	0
MIR8827	0	0	0
MYH9	28370	14256	14114
HMOX1	302	165	137
TIMP3	1266	640	626
TXNRD1	3311	1688	1623
MIR8799C	0	0	0
MIR8826	0	0	0
RFX8	1	1	0
UBE2N	90	51	39
RPL31	690	351	339
CNGA3	0	0	0
COX5B	1060	527	533
THADA	476	223	253
SLC3A1	132	62	70
STON1	322	162	160
GTF2A1L	0	0	0
ASB3	722	348	374
RPS27A	6041	3166	2875
MIR217	0	0	0
MIR216A	0	0	0
MIR216B	0	0	0
COMMD1	808	420	388
RAB1A	1945	998	947
PLEK	0	0	0
ANXA4	1748	895	853
SNRPG	196	105	91
MIR340	0	0	0
CANX	19256	9642	9614
PROP1	0	0	0
TICAM2	91	44	47
TMED7	1825	928	897
MIR8830-2	0	0	0
MIR8830-1	0	0	0
MIR8830-3	0	0	0
IL3	0	0	0
CSF2	0	0	0
IL5	2	1	1
IL13	0	0	0
IL4	1	0	1
GDF9	63	29	34
HSPA4	2540	1283	1257
SKP1	1937	952	985
PPP2CA	1433	711	722
MIR874	0	0	0
BTF3	2113	1045	1068
SLBP2	2	1	1
ETF1	268	137	131
MATR3	6690	3462	3228
MLANA	0	0	0
IL33	9	4	5
TYRP1	0	0	0
FTH1	4986	2472	2514
RPS6	7848	3927	3921
MIR491	0	0	0
IFNB1	0	0	0
IFNA5	0	0	0
IFNA8	0	0	0
IFNA6	0	0	0
IFNA7	0	0	0
MIR31	0	0	0
CDKN2B	210	110	100
MIR8831	0	0	0
MIR872	0	0	0
IFNK	1	1	0
MIR876	0	0	0
NDUFB6	280	139	141
APTX	187	95	92
DNAJA1	623	273	350
MIR207	1	0	1
CNTFR	9	3	6
CCL27	5	4	1
CCL19	0	0	0
CCL21	0	0	0
ARHGEF39	434	221	213
CA9	95	52	43
RECK	864	445	419
SEC61B	806	407	399
INVS	860	402	458
OR13F1	0	0	0
COR13C13	0	0	0
MIR32	4	3	1
AKAP2	364	183	181
DNAJC25	384	190	194
UGCG	533	278	255
HSDL2	620	308	312
SLC46A2	16	9	7
LOC481674	6	2	4
MIR455	0	0	0
TNC	3	1	2
TLR4	0	0	0
STOM	1815	909	906
RPP21	253	120	133
DLA88	1143	561	604
DLA-12	252	127	127
DLA-64	191	102	96
DDX39B	3035	1549	1486
ATP6V1G2	1	1	0
NFKBIL1	193	102	91
TNF	4	3	1
LTB	12	9	3
LY6G5C	9	5	4
CLIC1	3325	1694	1631
HSP70	97	53	44
CYP21A2	80	49	31
AGER	24	11	13
DLA-DRA	0	0	0
HLA-DRB1	2	2	0
DLA-DQA1	0	0	0
DLA-DQB1	0	0	0
DLA-DOB	3	1	2
TAP2	2270	1123	1147
PSMB8	28	19	9
TAP1	2063	1049	1014
PSMB9	251	122	129
DLA-DMB	14	8	6
DLA-DMA	29	15	14
BRD2	5409	2729	2680
SLC39A7	5260	2608	2652
MIR219-1	2	0	2
RING1	896	455	441
VPS52	902	449	453
RPS18	5428	2784	2644
B3GALT4	188	94	94
PFDN6	375	202	173
TAPBP	7561	3865	3696
LOC481744	524	258	266
MIR8832	0	0	0
HMGA1	1257	645	612
NUDT3	601	291	310
RPS10	2438	1209	1229
FKBP1A	838	429	409
PPARD	892	457	435
RPL10A	4082	2062	2020
CLPS	0	0	0
MAPK14	651	315	336
PNPLA1	0	0	0
PIM1	273	144	129
TREM1	0	0	0
PRPH2	3	1	2
VEGFA	3037	1522	1515
SLC29A1	3429	1744	1685
SLC35B2	761	402	359
SLC25A27	157	73	84
PLA2G7	2024	1011	1013
RHAG	8	8	0
DEFB112	0	0	0
TFAP2B	23	13	10
MIR206	0	0	0
IL17A	0	0	0
GSTA4	736	366	370
FBXO9	790	410	380
HCRTR2	0	0	0
LGSN	0	0	0
SMAP1	382	200	182
B3GAT2	29	16	13
MIR30C-2	0	0	0
MIR30A	0	0	0
OOEP	0	0	0
EEF1A1	26309	13233	13076
MIR8835	805	419	386
HTR1B	331	165	166
MIR8834A-2	0	0	0
MIR8834A-1	0	0	0
SNAP91	24	17	7
CGA	0	0	0
SLC35A1	164	87	77
MIR8833	0	0	0
FUT9	0	0	0
MCHR2	0	0	0
FIG4	568	307	261
MIR599	0	0	0
MIR875	0	0	0
AZIN1	4039	2049	1990
FZD6	3060	1546	1514
ZFPM2	112	55	57
ANGPT1	567	287	280
MIR8836	0	0	0
EBAG9	432	182	250
ANXA13	10	6	4
MYC	424	210	214
TG	2	2	0
NDRG1	1413	731	682
MIR30B	0	0	0
MIR30D	0	0	0
MIR151	0	0	0
FAM83H	525	275	250
ZNF252	443	225	218
MIR8880	0	0	0
CNGA1	4	3	1
KIT	6	3	3
KDR	38	19	19
SRP72	4152	2119	2033
GNRHR	0	0	0
UGT2B31	0	0	0
SULT1B1	0	0	0
CSN2	0	0	0
ODAM	0	0	0
ALB	1	0	1
AFP	0	0	0
CXCL8	734	377	357
PPBP	3	0	3
ARF1	931	487	444
COR2T18	0	0	0
AKR1B1	170	87	83
SLC35B4	310	139	171
PODXL	75	39	36
MIR29B-1	0	0	0
MIR29A	0	0	0
MIR335	0	0	0
MIR183	0	0	0
MIR96	0	0	0
MIR182	0	0	0
LEP	0	0	0
MIR129-1	0	0	0
MIR592	0	0	0
ABCB1	341	183	158
CALCR	0	0	0
MIR653	0	0	0
MIR489	0	0	0
GNGT1	0	0	0
COL1A2	249553	124812	124741
PEG10	1790	849	941
PON2	2331	1161	1170
MIR8841-1	0	0	0
MIR8841-2	0	0	0
CAFA-T2R2	0	0	0
CRSP-4	0	0	0
IL6	7	5	2
MYEOV2	336	176	160
CYCS	685	364	321
NPVF	0	0	0
MIR148A	0	0	0
MIR196B	4	3	1
HOXA10	176	86	90
PLEKHA8	447	225	222
AQP1	2	2	0
TES	1929	1014	915
CAV2	1463	766	697
CAV1	2330	1184	1146
MET	4629	2256	2373
CAPZA2	1919	958	961
CFTR	0	0	0
SLC2A1	1030	534	496
GUCA2A	0	0	0
MIR8839	0	0	0
EDN2	73	40	33
MIR30C-1	0	0	0
MIR30E	0	0	0
COL9A2	517	257	260
PPT1	1472	759	713
MYCBP	83	35	48
RSPO1	1	0	1
C15H16orf87	125	72	53
MIR761	7	4	3
CYP4X1	0	0	0
CYP4A37	0	0	0
CYP4A38	0	0	0
CYP4A11	0	0	0
AKR1A1	489	251	238
PRDX1	4399	2213	2186
COR11G5	0	0	0
COR11G9	0	0	0
RPPH1	5	3	2
APEX1	1844	836	1008
MIR8838	0	0	0
KITLG	87	47	40
ATP2B1	2542	1252	1290
DCN	9993	5011	4982
MIR8840	0	0	0
MIR331	4	3	1
MIR135A-2	0	0	0
MIR8837	0	0	0
PMCH	21	11	10
HSP90B1	26298	13284	13014
GYPA	0	0	0
EDNRA	51	24	27
TLR2	669	321	348
SFRP2	763	407	356
GUCY1A3	27	12	15
GUCY1B3	14	7	7
ETFDH	1477	734	743
NPY1R	8	6	2
NPY5R	10	5	5
MIR8862	0	0	0
MIR8852	0	0	0
MIR8853	0	0	0
MIR8793-3	0	0	0
MIR8793-2	0	0	0
MIR8793-1	0	0	0
cOR13M4	0	0	0
TAS2R41	0	0	0
CLCN1	30	7	23
CASP2	1157	556	601
TAS2R40	39	23	16
TAS2R39	1	0	1
TAS2R38	0	0	0
TAS2R5	0	0	0
TAS2R3	0	0	0
SSBP1	155	77	78
HIPK2	551	287	264
LUC7L2	1361	687	674
C16H7orf55	67	38	29
MIR8794-2	0	0	0
MIR8794-1	0	0	0
MIR8907	0	0	0
MIR490	0	0	0
MTPN	810	413	397
MIR8847	0	0	0
MIR8906	6	3	3
MIR8849	0	0	0
MIR8863	0	0	0
SSPO	34	17	17
KCNH2	0	0	0
NOS3	0	0	0
FASTK	764	400	364
MIR671	89	44	45
MIR8855	0	0	0
MIR8850	0	0	0
MIR8851	0	0	0
MIR153	0	0	0
VDAC3	817	417	400
AP3M2	98	61	37
MIR486	0	0	0
MIR8854	72	38	34
MIR8799D	0	0	0
ADAM9	5836	2932	2904
STAR	0	0	0
ADRB3	0	0	0
FUT10	179	92	87
MBOAT4	0	0	0
LEPROTL1	628	308	320
MIR8856	11	5	6
MIR8848	7	2	5
DLC1	2303	1129	1174
MIR383	0	0	0
F11	0	0	0
KLKB1	17	9	8
CASP3	489	227	262
RWDD4	131	76	55
SPCS3	658	317	341
MCPH1	434	202	232
ANGPT2	3	2	1
DEFB1	0	0	0
DEFB4A	0	0	0
CBD103	2	1	1
SPAG11E	0	0	0
SPAG11B	0	0	0
DEFB105A	0	0	0
TPO	0	0	0
RNASEH1	260	137	123
ADAM17	1782	860	922
MIR8846	1	1	0
TRIB2	392	192	200
MIR8845	0	0	0
RHOB	662	336	326
MIR1301	0	0	0
RAB10	1317	659	658
EPT1	272	134	138
KHK	37	14	23
GCKR	10	4	6
MIR1837-1	0	0	0
MIR1837-2	0	0	0
MIR1837-3	0	0	0
MRPL33	293	174	119
PPP1CB	2194	1098	1096
C17H2orf71	0	0	0
SRD5A2	0	0	0
EIF2AK2	678	352	326
CYP1B1	899	464	435
SLC8A1	120	54	66
MAL	0	0	0
NPHP1	120	57	63
TPC3	419	204	215
IL1A	5	2	3
IL1B	10	4	6
IL1RN	1	0	1
PAX8	0	0	0
FOXI3	0	0	0
FABP1	0	0	0
CD8A	0	0	0
MIR8843	1	0	1
MAT2A	1727	914	813
LOC100687463	0	0	0
REG3A	0	0	0
TACR1	0	0	0
HTRA2	493	253	240
MIR8842	9	3	6
CDK2AP1	1155	595	560
NRAS	1316	668	648
TSHB	0	0	0
NGF	129	71	58
ATP1A1	8815	4452	4363
HSD3B2	0	0	0
GJA5	2	0	2
FCGR1A	0	0	0
MCL1	1445	679	766
CTSS	28	13	15
CTSK	1606	837	769
CDC42SE1	653	318	335
PIP5K1A	2231	1142	1089
PSMD4	1288	642	646
CGN	45	21	24
RIIAD1	53	26	27
OAZ3	0	0	0
SMCP	0	0	0
MIR8844	0	0	0
ADORA3	0	0	0
SEC61G	650	315	335
DLD	1272	619	653
CD36	3	1	2
HGF	51	21	30
HRAS	236	141	95
MIR210	0	0	0
LOC610760	827	427	400
MIR129-2	0	0	0
SLC1A2	2	1	1
CD44	4046	2132	1914
MIR1343	0	0	0
CAT	1697	842	855
C18H11orf31	385	214	171
ZDHHC5	2534	1293	1241
MIR130A	0	0	0
COR12E4	0	0	0
CFOLF1	0	0	0
COR5L1	0	0	0
DLA-79	0	0	0
OR4S2	0	0	0
MYBPC3	0	0	0
ARHGAP1	1497	761	736
SLC35C1	328	151	177
MIR8861	0	0	0
CTSD	837	424	413
H19	249	118	131
IGF2	0	0	0
MIR483	0	0	0
INS	0	0	0
TH	0	0	0
MIR8859A	5	3	2
MIR8859B	6	4	2
MIR8860	0	0	0
CCND1	163	62	101
CPT1A	3818	1822	1996
NDUFS8	672	332	340
GSTP1	743	353	390
PPP1CA	2429	1167	1262
CCS	471	233	238
MIR8858	157	76	81
MIR192	0	0	0
MEN1	485	235	250
SLC22A12	0	0	0
ESRRA	235	118	117
BAD	205	109	96
OTUB1	384	198	186
COX8A	729	356	373
RTN3	4159	2066	2093
LGALS12	0	0	0
BEST1	7	2	5
PGA	0	0	0
GPR44	0	0	0
IL15	0	0	0
UCP1	61	27	34
SLC7A11	366	195	171
MIR8857	0	0	0
IL21	0	0	0
IL2	0	0	0
LOC476104	0	0	0
GYPC	98	57	41
CNTNAP5	0	0	0
TMEM185B	345	150	195
EPB41L5	189	90	99
DBI	908	493	415
MIR128-1	0	0	0
CXCR4	2	1	1
CREM	124	57	67
MIR8864-4	0	0	0
MIR8864-1	0	0	0
MIR8864-3	0	0	0
GAD2	5	2	3
BMI1	936	468	468
COMMD3	716	346	370
MIR8895	0	0	0
PTPLA	17	8	9
ST8SIA6	0	0	0
VIM	50116	25321	24795
CUBN	164	81	83
SEPHS1	3816	1867	1949
LOC478000	1332	638	694
LOC478001	0	0	0
IL2RA	1	1	0
GDI2	3390	1681	1709
AKR1C3	0	0	0
SLC23A1	6	2	4
PFDN1	267	152	115
ANKHD1	1619	841	778
EIF4EBP3	141	70	71
NR3C1	1192	596	596
SPINK5	21	12	9
GPX8	2318	1165	1153
MIR449A	0	0	0
MIR449B	0	0	0
IL6ST	9157	4521	4636
MIR582	0	0	0
HTR1A	0	0	0
ATP1B1	551	281	270
AK6	64	28	36
TAF9	352	174	178
OCLN	128	63	65
SMN	427	214	213
MIR8813-2	0	0	0
GOT2	604	294	310
CNGB1	0	0	0
CCL17	16	10	6
CX3CL1	1217	577	640
MIR138B	0	0	0
MT1E	217	107	110
MT2A	670	349	321
MT4	0	0	0
CES5A	0	0	0
CES1	0	0	0
SLC6A2	0	0	0
NOD2	85	44	41
AZIN2	128	62	66
EPB41	577	271	306
TAF12	54	26	28
RCC1	535	274	261
SNHG3	48	21	27
PTAFR	1	1	0
SLC9A1	850	453	397
HMGN2	3437	1766	1671
CD52	0	0	0
SEPN1	2128	1076	1052
TMEM57	753	370	383
RHCE	0	0	0
CNR2	0	0	0
FUCA1	4905	2443	2462
RPL11	4507	2152	2355
ID3	394	182	212
MIR8897	15	7	8
HTR1D	26	13	13
CDC42	729	365	364
ALPL	301	160	141
DDOST	7313	3470	3843
TAS1R2	0	0	0
PADI6	0	0	0
SDHB	298	155	143
CASP9	466	210	256
PDPN	0	0	0
MIR8896	9	5	4
MIIP	247	136	111
MFN2	1002	500	502
PLOD1	8358	4211	4147
MIR8894	5	3	2
APITD1	82	36	46
TXNRD3	218	119	99
SEC61A1	11273	5662	5611
RAB7A	2705	1378	1327
CNBP	2922	1444	1478
ISY1	576	309	267
SLC6A6	3154	1579	1575
PPIAP4	181	87	94
RHO	0	0	0
RPL32	4379	2202	2177
PPARG	27	15	12
TAMM41	109	60	49
MIR885	0	0	0
GHRL	5	2	3
VHL	260	124	136
THUMPD3	179	91	88
OXTR	0	0	0
CAV3	1	0	1
SETMAR	44	27	17
MITF	127	66	61
EOGT	521	274	247
FHIT	10	8	2
CCDC66	497	270	227
WNT5A	19	7	12
SELK	241	117	124
PRKCD	631	304	327
MIR135A-1	4	1	3
MIRLET7G	0	0	0
TLR9	11	1	10
MIR8800	72	41	31
MIR8799A	0	0	0
GNAI2	4002	2046	1956
GNAT1	3	1	2
DAG1	9870	4978	4892
NICN1	326	181	145
AMT	507	252	255
RHOA	4411	2231	2180
GPX1	8248	4170	4078
MIR191	1	1	0
MIR425	1	0	1
COL7A1	185	88	97
CAMP	0	0	0
CDC25A	89	46	43
PTH1R	125	52	73
LTF	0	0	0
CCR5	0	0	0
CCR3	0	0	0
CCR1	0	0	0
CCR9	0	0	0
MIR8801	4	4	0
MEF2B	25	10	15
MIR8803	1	1	0
UBA52	1277	609	668
LSM4	182	91	91
INSL3	0	0	0
FAM32A	208	103	105
RAB8A	532	262	270
AKAP8	908	436	472
SLC1A6	0	0	0
CFOLF4	0	0	0
ADGRE2	19	9	10
EMR3	69	40	29
CD97	1442	724	718
PRKACA	582	306	276
MIR1199	0	0	0
MIR181D	2	0	2
MIR181C	0	0	0
MIR23A	0	0	0
MIR27A	1	0	1
MIR24-2	0	0	0
RTBDN	3	0	3
ACP5	8	3	5
EPOR	1	1	0
MIR199-1	3	0	3
ICAM1	8715	4294	4421
P2RY11	18	5	13
PPAN	315	144	171
STXBP2	1200	605	595
CD209	0	0	0
CTXN1	96	52	44
CCL25	0	0	0
ADAMTS10	820	396	424
EMR4	0	0	0
EMR1	0	0	0
TNFSF14	0	0	0
CAPS	36	16	20
FUT5	0	0	0
MIR7-3	0	0	0
MIR8804	19	10	9
MAP2K2	842	420	422
MIR8802	1	1	0
TJP3	54	34	20
NCLN	1152	578	574
LSM7	115	55	60
OAZ1	3751	1844	1907
MIR8805	1	1	0
ELANE	2	2	0
MADCAM1	2	2	0
PGR	24	12	12
GPR83	55	29	26
MIR8812	0	0	0
FOLH1	1931	975	956
TYR	0	0	0
CTSC	113	60	53
MIR708	0	0	0
MIR1838	0	0	0
CLNS1A	274	143	131
SERPINH1	20319	10261	10058
MIR326	0	0	0
SPCS2	1188	585	603
UCP3	4	2	2
UCP2	1056	510	546
MIR139	0	0	0
LRTOMT	112	61	51
IL18BP	272	136	136
cOR51P3	0	0	0
COR52J8	0	0	0
LOC480784	0	0	0
LOC609402	0	0	0
TRIM6	0	0	0
TRIM34	125	65	60
cOR52P3	0	0	0
cOR56B2	0	0	0
cOR52N9	0	0	0
COR56A6	0	0	0
CCKBR	0	0	0
TPP1	1044	499	545
OR2D3	0	0	0
cOR10A3	0	0	0
RPL27A	1181	586	595
ADM	125	63	62
MIR8810	5	2	3
RNF141	228	121	107
ZBED5	1118	534	584
DKK3	3418	1722	1696
PTH	1	1	0
CALCB	0	0	0
CRSP-3	0	0	0
CRSP-2	0	0	0
CALCA	0	0	0
KCNC1	1	1	0
TPH1	0	0	0
SAA1	23	17	6
LDHC	0	0	0
ANO5	537	259	278
SLC17A6	0	0	0
SVIP	0	0	0
CCDC179	0	0	0
BDNF	18	6	12
MIR8811	26	13	13
GIF	0	0	0
MS4A2	3	2	1
MS4A1	0	0	0
MIR8813-1	0	0	0
ATP7B	556	285	271
MIR15A	0	0	0
MIR16-1	0	0	0
MLNR	5	2	3
HTR2A	0	0	0
MIR8814	0	0	0
MIR759	0	0	0
CLN5	1629	804	825
EDNRB	0	0	0
MIR17	0	0	0
MIR18A	0	0	0
MIR19A	0	0	0
MIR20A	0	0	0
MIR19B-1	0	0	0
MIR92A-1	1	0	1
DCT	0	0	0
ABCC4	3401	1707	1694
DZIP1	2918	1469	1449
SLC15A1	0	0	0
BIVM	439	232	207
SLC10A2	0	0	0
EFNB2	64	37	27
TNFSF13B	16	5	11
F7	0	0	0
LOC403829	290	151	139
ATP4B	3	3	0
MIR8807	1	0	1
MIR138A	0	0	0
GLB1	2537	1324	1213
CCR4	0	0	0
MIR128-2	0	0	0
MIR26A-1	0	0	0
SCN5A	4	2	2
SCN10A	0	0	0
CX3CR1	0	0	0
RPSA	3642	1763	1879
RPL14	1769	892	877
CTNNB1	8435	4181	4254
GTDC2	281	152	129
MIR8806	0	0	0
RAB5A	688	331	357
SLCO2A1	1	1	0
CPB1	0	0	0
SELT	2157	1090	1067
P2RY12	0	0	0
P2RY1	11	1	10
MME	620	304	316
MIR8808	0	0	0
THBD	418	199	219
RRBP1	12853	6421	6432
SNRPB2	363	184	179
SLC23A2	478	244	234
PRNP	402	213	189
MIR103-2	0	0	0
MAVS	662	334	328
AVP	0	0	0
DEFB132	0	0	0
DEFB129	0	0	0
DEFB128	0	0	0
DEFB127	0	0	0
DEFB122	0	0	0
DEFB126	0	0	0
DEFB116	0	0	0
CBD118	0	0	0
DEFB119	0	0	0
DEFB3L	0	0	0
DEFB124	0	0	0
BCL2L1	480	225	255
POFUT1	862	437	425
MAPRE1	360	179	181
RALY	2320	1149	1171
ASIP	0	0	0
DYNLRB1	1061	564	497
MIR499	0	0	0
CPNE1	2742	1387	1355
RBM12	1355	642	713
MYL9	3572	1847	1725
GHRH	0	0	0
PI3	16	11	5
SLPI	3	1	2
WFDC2	0	0	0
CE10	0	0	0
CTSA	1703	840	863
MMP9	3	0	3
CD40	94	53	41
AR	297	132	165
SULF2	2851	1507	1344
IL29L	1	1	0
UBE2V1	1482	756	726
MC3R	0	0	0
BMP7	130	73	57
PCK1	0	0	0
RAB22A	478	238	240
GNAS	16915	8679	8236
EDN3	0	0	0
MIR1-1	0	0	0
MIR133C	0	0	0
COL9A3	6	2	4
MIR124-2	0	0	0
MIR124-3	0	0	0
MIR8809	137	71	66
BRCA2	776	373	403
RXFP2	0	0	0
HMGB1	7283	3704	3579
MIR8825	15	8	7
SLC7A1	1527	747	780
FLT3	602	272	330
PDX1	0	0	0
RPL21	1935	987	948
SGCG	2	1	1
SAP18	617	313	304
GJB2	125	65	60
MPHOSPH8	546	278	268
PARP4	1623	774	849
MIR8824	48	16	32
MIR8864-2	0	0	0
CLCN3	1544	803	741
HPGD	0	0	0
GATA4	102	58	44
MIR8820	0	0	0
MIR124-1	0	0	0
MIR8821	8	4	4
CLU	35276	17464	17812
ADRA1A	0	0	0
MIR320	0	0	0
COL4A4	0	0	0
CCL20	2	0	2
HTR2B	4	2	2
PTMA	16070	7925	8145
PDE6D	499	259	240
EIF4E2	258	136	122
SAG	0	0	0
UGT1A6	0	0	0
MIR8823	0	0	0
TRPM8	4	1	3
ACKR3	0	0	0
COL6A3	780	393	387
MLPH	2	2	0
MIR8822	50	25	25
cOR9S7P	0	0	0
COR9S5	0	0	0
MIR149	0	0	0
KIF1A	837	440	397
STK25	677	343	334
RAN	2076	1064	1012
TMEM132C	0	0	0
HCAR1	0	0	0
DIABLO	791	377	414
IL31	0	0	0
P2RX7	11	6	5
ATP2A2	5126	2625	2501
VPS29	721	374	347
PPP1CC	1220	610	610
MYL2	0	0	0
OAS1	1586	817	769
OAS3	1390	703	687
OAS2	861	439	422
NOS1	0	0	0
PEBP1	1810	889	921
MIR8819	274	131	143
HSPB8	933	465	468
RPLP0	4261	2195	2066
PLA2G1B	0	0	0
OASL	763	373	390
TRPV4	295	150	145
SELPLG	2	2	0
CRYBB2	0	0	0
TFIP11	922	487	435
CRYBA4	7	1	6
EWSR1	1704	887	817
NEFH	0	0	0
LIF	110	60	50
GAL3ST1	0	0	0
SELM	535	250	285
SLC5A1	0	0	0
SPECC1L	1421	725	696
ADORA2A	360	175	185
MMP11	543	257	286
MIR8905	0	0	0
ZDHHC8	629	313	316
MIR1306	52	33	19
MIR185	0	0	0
COMT	1918	936	982
MIR301B	0	0	0
MIR130B	0	0	0
MAPK1	2755	1355	1400
PTEN	1742	831	911
LIPF	0	0	0
COR6C13	0	0	0
COR6C47	0	0	0
cOR9K3	0	0	0
MIR148B	2	2	0
MIR615	0	0	0
MIR196A-2	0	0	0
HOTAIR	0	0	0
PFDN5	1048	556	492
KRT76	0	0	0
KRT1	0	0	0
KRT2	0	0	0
KRT71	0	0	0
NR4A1	149	76	73
CELA1	0	0	0
TMBIM6	5834	2926	2908
ADCY6	1471	729	742
LALBA	0	0	0
PFKM	2037	1022	1015
COL2A1	12	5	7
RAPGEF3	46	25	21
PTHLH	124	73	51
MRPS35	390	204	186
PPFIBP1	1999	1018	981
STK38L	450	234	216
MED21	159	84	75
FGFR1OP2	274	136	138
ASUN	473	234	239
BHLHE41	1508	785	723
LDHB	1160	591	569
IAPP	0	0	0
SLCO1B3	0	0	0
GRIN2B	0	0	0
CDKN1B	1016	536	480
TAS2R42	0	0	0
CAFA-T2R67	0	0	0
CAFA-T2R43	0	0	0
CAFA-T2R12	0	0	0
TAS2R10	0	0	0
TAS2R7	0	0	0
CSDA	2219	1074	1145
KLRA1	3	3	0
KLRD1	0	0	0
AICDA	0	0	0
SLC2A3	1004	509	495
CD163	7	3	4
MIR141	0	0	0
MIR200C	0	0	0
TPI1	9272	4623	4649
GNB3	2	1	1
CD4	0	0	0
GAPDH	28509	14929	13580
VWF	2	0	2
KCNA5	2	1	1
SLC6A12	303	154	149
MAPK3	1099	527	572
BID	1615	810	805
FYTTD1	665	358	307
ZFAND4	483	241	242
ALOX5	3	1	2
COR6D7	0	0	0
CXCL12	0	0	0
RET	25	11	14
MIR107	0	0	0
MIR8815-2	0	0	0
MIR8815-1	0	0	0
O3FAR1	0	0	0
PLCE1	1640	832	808
CYP2C18	46	27	19
GOT1	407	195	212
ABCC2	0	0	0
KCNIP2	11	6	5
MIR146B	0	0	0
ACTR1A	2163	1054	1109
MIR1307	0	0	0
MIR8816	0	0	0
ADRB1	1	0	1
PNLIPRP1	0	0	0
PRDX3	1760	862	898
MCMBP	429	235	194
FGFR2	795	411	384
MIR8817	0	0	0
MGMT	1	1	0
INPP5A	1092	538	554
MIR202	0	0	0
CYP2E1	0	0	0
MIR8818	0	0	0
PRKDC	2779	1385	1394
UBE2V2	403	203	200
SNAI2	523	264	259
RP1	0	0	0
