HSPB8	1561	763	798
RPLP0	5501	2766	2735
PLA2G1B	5	2	3
OASL	953	479	474
TRPV4	395	196	199
SELPLG	4	3	1
CRYBB2	0	0	0
TFIP11	1244	623	621
CRYBA4	17	9	8
EWSR1	2034	1070	964
NEFH	0	0	0
LIF	132	63	69
GAL3ST1	0	0	0
SELM	816	413	403
SLC5A1	0	0	0
SPECC1L	1740	871	869
ADORA2A	539	271	268
MMP11	491	241	250
MIR8905	0	0	0
ZDHHC8	675	330	345
MIR1306	41	24	17
MIR185	0	0	0
COMT	2355	1149	1206
MIR301B	0	0	0
MIR130B	0	0	0
MAPK1	3947	2004	1943
PTEN	2447	1191	1256
LIPF	0	0	0
COR6C13	0	0	0
COR6C47	0	0	0
cOR9K3	0	0	0
MIR148B	0	0	0
MIR615	0	0	0
MIR196A-2	0	0	0
HOTAIR	0	0	0
PFDN5	1158	567	591
KRT76	1	0	1
KRT1	0	0	0
KRT2	0	0	0
KRT71	0	0	0
NR4A1	160	83	77
CELA1	0	0	0
TMBIM6	7663	3794	3869
ADCY6	1736	862	874
LALBA	0	0	0
PFKM	2645	1338	1307
COL2A1	15	8	7
RAPGEF3	75	36	39
PTHLH	159	86	73
MRPS35	598	315	283
PPFIBP1	2951	1507	1444
STK38L	937	485	452
MED21	360	164	196
FGFR1OP2	429	206	223
ASUN	738	386	352
BHLHE41	1806	917	889
LDHB	1782	891	891
IAPP	0	0	0
SLCO1B3	0	0	0
GRIN2B	0	0	0
CDKN1B	1020	519	501
TAS2R42	0	0	0
CAFA-T2R67	0	0	0
CAFA-T2R43	0	0	0
CAFA-T2R12	0	0	0
TAS2R10	0	0	0
TAS2R7	0	0	0
CSDA	2727	1366	1361
KLRA1	1	1	0
KLRD1	0	0	0
AICDA	0	0	0
SLC2A3	1470	725	745
CD163	12	5	7
MIR141	0	0	0
MIR200C	0	0	0
TPI1	12090	6069	6021
GNB3	3	2	1
CD4	0	0	0
GAPDH	40608	21351	19257
VWF	4	2	2
KCNA5	0	0	0
SLC6A12	403	203	200
MAPK3	1492	715	777
BID	2344	1177	1167
FYTTD1	976	506	470
ZFAND4	554	299	255
ALOX5	2	2	0
COR6D7	0	0	0
CXCL12	0	0	0
RET	32	21	11
MIR107	0	0	0
MIR8815-2	0	0	0
MIR8815-1	0	0	0
O3FAR1	0	0	0
PLCE1	2002	998	1004
CYP2C18	159	85	74
GOT1	639	317	322
ABCC2	1	0	1
KCNIP2	14	5	9
MIR146B	0	0	0
ACTR1A	3517	1735	1782
MIR1307	0	0	0
MIR8816	0	0	0
ADRB1	5	3	2
PNLIPRP1	0	0	0
PRDX3	2455	1247	1208
MCMBP	658	327	331
FGFR2	903	423	480
